aircraft_manufacturer;aircraft_type;view;name;format;height;width;height_to_width;ncol
Airbus;A320;Int;IndiGo_Airbus_A320_0.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;IndiGo_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;IndiGo_Airbus_A320_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;IndiGo_Airbus_A320_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Interjet_Airbus_A320_0.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;JetBlue_Airways_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;JetBlue_Airways_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;JetBlue_Airways_Airbus_A320_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Jetstar_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Jetstar_Airbus_A320_1.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_1.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_V2_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_V2_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_V2_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_V2_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;LAN_Airlines_Airbus_A320_V2_4.jpg;jpg;720;959;0.7507820646506778;3
Airbus;A320;Int;Lufthansa_Airbus_A320-200_NEK_0.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Lufthansa_Airbus_A320-200_NEK_1.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Lufthansa_Airbus_A320-200_NEK_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Lufthansa_Airbus_A320-200_NEK_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Lufthansa_Airbus_A320-200_NEK_4.jpg;jpg;720;720;1.0;3
Airbus;A320;Int;Lufthansa_Airbus_A320neo_0.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Qatar_Airways_Airbus_A320_B_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Qatar_Airways_Airbus_A320_B_1.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Qatar_Airways_Airbus_A320_B_2.jpg;jpg;720;720;1.0;3
Airbus;A320;Int;Qatar_Airways_Airbus_A320_B_3.jpg;jpg;720;720;1.0;3
Airbus;A320;Int;Qatar_Airways_Airbus_A320_B_4.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Qatar_Airways_Airbus_A320_C_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Qatar_Airways_Airbus_A320_C_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Qatar_Airways_Airbus_A320_C_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Royal_Jordanian_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;SAS_Airlines_Airbus_A320neo_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;SAS_Airlines_Airbus_A320neo_1.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;SAS_Airlines_Airbus_A320neo_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;SAS_Airlines_Airbus_A320neo_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;SAS_Airlines_Airbus_A320_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Saudia_Airbus_A320_0.jpg;jpg;720;720;1.0;3
Airbus;A320;Int;Saudia_Airbus_A320_V2_0.jpg;jpg;720;718;1.0027855153203342;3
Airbus;A320;Int;Spirit_Airlines_Airbus_A320_V2_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Spirit_Airlines_Airbus_A320_V2_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Spirit_Airlines_Airbus_A320_V2_3.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Spirit_Airlines_Airbus_A320_V2_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;TAM_Airlines_Airbus_A320_B_1.jpg;jpg;540;960;0.5625;3
Airbus;A320;Int;TAM_Airlines_Airbus_A320_B_2.jpg;jpg;540;960;0.5625;3
Airbus;A320;Int;TAM_Airlines_Airbus_A320_B_3.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;TAM_Airlines_Airbus_A320_V3_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;TAM_Airlines_Airbus_A320_V3_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;TAM_Airlines_Airbus_A320_V3_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;TAM_Airlines_Airbus_A320_V3_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;TAM_Airlines_Airbus_A320_V3_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;TAP_Portugal_Airbus_A320_0.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;TAP_Portugal_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;TAP_Portugal_Airbus_A320_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Turkish_Airlines_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Turkish_Airlines_Airbus_A320_3.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;United_Airlines_Airbus_A320_V3_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;United_Airlines_Airbus_A320_V3_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;United_Airlines_Airbus_A320_V3_2.jpg;jpg;720;720;1.0;3
Airbus;A320;Int;United_Airlines_Airbus_A320_V3_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Viva_Aerobus_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Viva_Aerobus_Airbus_A320_1.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Viva_Aerobus_Airbus_A320_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Volaris_Airlines_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Volaris_Airlines_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Volaris_Airlines_Airbus_A320_2.jpg;jpg;720;720;1.0;3
Airbus;A320;Int;Vueling_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Vueling_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Vueling_Airbus_A320_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Vueling_Airbus_A320_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Int;Vueling_Airbus_A320_4.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Wizz_Air_Airbus_A320_0.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Wizz_Air_Airbus_A320_1.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Wizz_Air_Airbus_A320_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Int;Wizz_Air_Airbus_A320_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Meal;Aegean_Airlines_Airbus_A320-200_1.jpg;jpg;720;720;1.0;3
Airbus;A320;Meal;Aeroflot_Russian_Airlines_Airbus_A320_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;Aeroflot_Russian_Airlines_Airbus_A320_3.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;Aeroflot_Russian_Airlines_Airbus_A320_4.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;Air_China_Airbus_A320_0.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;Alitalia_Airlines_Airbus_A320_4.jpg;jpg;720;722;0.997229916897507;3
Airbus;A320;Meal;Alitalia_Airlines_Airbus_A320_B_new_0.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A320;Meal;Alitalia_Airlines_Airbus_A320_B_new_4.jpg;jpg;540;960;0.5625;3
Airbus;A320;Meal;Austrian_Airlines_Airbus_A320_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;Avianca_Airbus_A320-200_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A320;Meal;Bangkok_Airways_Airbus_A320_3.jpg;jpg;720;720;1.0;3
Airbus;A320;Meal;Gulf_Air_Airbus_A320_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;Gulf_Air_Airbus_A320_3.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;Gulf_Air_Airbus_A320_4.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;Turkish_Airlines_Airbus_A320_2.jpg;jpg;720;960;0.75;3
Airbus;A320;Meal;United_Airlines_Airbus_A320_V3_4.jpg;jpg;720;960;0.75;3
Airbus;A320;Others;Aer_Lingus_Airbus_A320_3.jpg;jpg;1657;425;3.898823529411765;3
Airbus;A320;Others;Alitalia_Airlines_Airbus_A320_B_new_3.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A320;Others;Avianca_Airbus_A320-200_0.jpg;jpg;720;720;1.0;3
Airbus;A320;Others;Avianca_Airbus_A320-200_1.jpg;jpg;720;405;1.7777777777777777;3
Airbus;A320;Others;Avianca_Airbus_A320-200_3.jpg;jpg;720;720;1.0;3
Airbus;A320;Others;Gulf_Air_Airbus_A320_1.jpg;jpg;720;720;1.0;3
Airbus;A321;Ext;Alitalia_Airlines_Airbus_A321_B_new_4.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A321;Ext;Austrian_Airlines_Airbus_A321_1.jpg;jpg;720;718;1.0027855153203342;3
Airbus;A321;Ext;Austrian_Airlines_Airbus_A321_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext;Finnair_Airbus_A321_0.jpg;jpg;720;720;1.0;3
Airbus;A321;Ext;Lufthansa_Airbus_A321_NEK_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Ext;Lufthansa_Airbus_A321_NEK_4.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext;SAS_Airlines_Airbus_A321_2.jpg;jpg;720;720;1.0;3
Airbus;A321;Ext;SAS_Airlines_Airbus_A321_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext;Thomas_Cook_Airlines_Airbus_A321_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext;Turkish_Airlines_Airbus_A321_C_new_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext;Turkish_Airlines_Airbus_A321_C_new_2.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;Aeroflot_Russian_Airlines_Airbus_A321_2.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;Air_China_Airbus_A321_4.jpg;jpg;636;960;0.6625;3
Airbus;A321;Ext_Int;Air_France_Airbus_A321_Europe_2.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A321;Ext_Int;British_Airways_Airbus_A321_D_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;Delta_Airlines_Airbus_A321_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;Finnair_Airbus_A321_1.jpg;jpg;720;718;1.0027855153203342;3
Airbus;A321;Ext_Int;Jetstar_Airbus_A321_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;Lufthansa_Airbus_A321_NEK_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;Lufthansa_Airbus_A321_NEK_1.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;Lufthansa_Airbus_A321_NEK_2.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;TACA_Airlines_Airbus_A321_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;TACA_Airlines_Airbus_A321_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Ext_Int;TAP_Portugal_Airbus_A321_0.jpg;jpg;720;405;1.7777777777777777;3
Airbus;A321;Int;Aegean_Airlines_Airbus_A321-200_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Aeroflot_Russian_Airlines_Airbus_A321_0.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Aeroflot_Russian_Airlines_Airbus_A321_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Aeroflot_Russian_Airlines_Airbus_A321_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Aeroflot_Russian_Airlines_Airbus_A321_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Aer_Lingus_Airbus_A321_0.jpg;jpg;540;960;0.5625;3
Airbus;A321;Int;Air_Canada_Airbus_A321_C_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Air_Canada_Airbus_A321_C_1.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Air_Canada_Airbus_A321_D_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Air_Canada_Rouge_Airbus_A321_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Air_Canada_Rouge_Airbus_A321_1.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Air_China_Airbus_A321_0.jpg;jpg;720;477;1.509433962264151;3
Airbus;A321;Int;Air_China_Airbus_A321_1.jpg;jpg;636;960;0.6625;3
Airbus;A321;Int;Air_China_Airbus_A321_2.jpg;jpg;636;960;0.6625;3
Airbus;A321;Int;Air_China_Airbus_A321_3.jpg;jpg;636;960;0.6625;3
Airbus;A321;Int;Air_France_Airbus_A321_Europe_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Air_France_Airbus_A321_Europe_1.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Air_France_Airbus_A321_Europe_3.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Air_France_Airbus_A321_Europe_4.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Air_France_Airbus_A321_Metropole_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Air_France_Airbus_A321_Metropole_1.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Air_France_Airbus_A321_Metropole_2.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Air_France_Airbus_A321_Metropole_3.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Air_France_Airbus_A321_Metropole_4.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Alaska_Airlines_Airbus_A321neo_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Alitalia_Airlines_Airbus_A321_0.jpg;jpg;720;718;1.0027855153203342;3
Airbus;A321;Int;Alitalia_Airlines_Airbus_A321_1.jpg;jpg;720;718;1.0027855153203342;3
Airbus;A321;Int;Alitalia_Airlines_Airbus_A321_B_new_0.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Alitalia_Airlines_Airbus_A321_B_new_1.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Alitalia_Airlines_Airbus_A321_B_new_2.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Alitalia_Airlines_Airbus_A321_B_new_3.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A321;Int;American_Airlines_Airbus_A321_new_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;American_Airlines_Airbus_A321_new_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;American_Airlines_Airbus_A321_new_2.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;American_Airlines_Airbus_A321_new_4.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V2_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V2_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V2_2.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V2_3.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V2_4.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V3_0.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V3_1.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V3_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V3_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;American_Airlines_Airbus_A321_V3_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;AtlasGlobal_Airbus_A321-200_0.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A321;Int;AtlasGlobal_Airbus_A321-200_1.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A321;Int;AtlasGlobal_Airbus_A321-200_2.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A321;Int;AtlasGlobal_Airbus_A321-200_3.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A321;Int;AtlasGlobal_Airbus_A321-200_4.jpg;jpg;637;960;0.6635416666666667;3
Airbus;A321;Int;Austrian_Airlines_Airbus_A321_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Austrian_Airlines_Airbus_A321_4.jpg;jpg;720;794;0.906801007556675;3
Airbus;A321;Int;Avianca_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;British_Airways_Airbus_A321_C_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;British_Airways_Airbus_A321_C_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;British_Airways_Airbus_A321_C_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;British_Airways_Airbus_A321_C_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;British_Airways_Airbus_A321_C_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;British_Airways_Airbus_A321_D_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;British_Airways_Airbus_A321_D_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;British_Airways_Airbus_A321_D_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;China_Southern_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;China_Southern_Airbus_A321_1.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;China_Southern_Airbus_A321_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;China_Southern_Airbus_A321_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;China_Southern_Airbus_A321_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Delta_Airlines_Airbus_A321_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Delta_Airlines_Airbus_A321_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Delta_Airlines_Airbus_A321_3.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Delta_Airlines_Airbus_A321_4.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Dragonair_Airlines_Airbus_A321-200_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Dragonair_Airlines_Airbus_A321-200_1.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Dragonair_Airlines_Airbus_A321-200_2.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Dragonair_Airlines_Airbus_A321-200_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Dragonair_Airlines_Airbus_A321-200_4.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Eva_Airways_Airbus_A321-200_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Eva_Airways_Airbus_A321-200_1.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Eva_Airways_Airbus_A321-200_2.jpg;jpg;720;541;1.3308687615526802;3
Airbus;A321;Int;Eva_Airways_Airbus_A321-200_3.jpg;jpg;720;541;1.3308687615526802;3
Airbus;A321;Int;Eva_Airways_Airbus_A321-200_4.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Hawaiian_Airlines_Airbus_A321neo_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Hawaiian_Airlines_Airbus_A321neo_1.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Hawaiian_Airlines_Airbus_A321neo_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Iberia_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Iberia_Airbus_A321_1.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Iberia_Airbus_A321_2.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Iberia_Airbus_A321_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Iberia_Airbus_A321_4.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Jet2_Airbus_A321-200_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Jetblue_Airways_Airbus_A321_transcon_0.jpg;jpg;720;405;1.7777777777777777;3
Airbus;A321;Int;Jetblue_Airways_Airbus_A321_transcon_1.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Philippine_Airlines_Airbus_A321_0.jpg;jpg;640;960;0.6666666666666666;3
Airbus;A321;Int;Philippine_Airlines_Airbus_A321_1.jpg;jpg;640;960;0.6666666666666666;3
Airbus;A321;Int;Philippine_Airlines_Airbus_A321_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Qatar_Airways_Airbus_A321_0.jpg;jpg;720;718;1.0027855153203342;3
Airbus;A321;Int;Qatar_Airways_Airbus_A321_1.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Qatar_Airways_Airbus_A321_2.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;SAS_Airlines_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;SAS_Airlines_Airbus_A321_1.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;Saudia_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Spirit_Airlines_Airbus_A321_V2_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Spirit_Airlines_Airbus_A321_V2_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;SriLankan_Airlines_Airbus_321_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;SriLankan_Airlines_Airbus_321_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;TACA_Airlines_Airbus_A321_2.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;TACA_Airlines_Airbus_A321_4.jpg;jpg;639;960;0.665625;3
Airbus;A321;Int;TAM_Airlines_Airbus_A321_0.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;TAM_Airlines_Airbus_A321_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;TAM_Airlines_Airbus_A321_2.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;TAM_Airlines_Airbus_A321_3.jpg;jpg;720;722;0.997229916897507;3
Airbus;A321;Int;TAM_Airlines_Airbus_A321_4.jpg;jpg;720;720;1.0;3
Airbus;A321;Int;TAP_Portugal_Airbus_A321_1.jpg;jpg;720;405;1.7777777777777777;3
Airbus;A321;Int;Thomas_Cook_Airlines_Airbus_A321_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Turkish_Airlines_Airbus_A321_C_new_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Turkish_Airlines_Airbus_A321_C_new_3.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Turkish_Airlines_Airbus_A321_C_new_4.jpg;jpg;720;960;0.75;3
Airbus;A321;Int;Vietnam_Airlines_Airbus_A321-200_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Vietnam_Airlines_Airbus_A321-200_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Int;Volaris_Airlines_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Meal;Aer_Lingus_Airbus_A321_1.jpg;jpg;540;960;0.5625;3
Airbus;A321;Meal;Jetblue_Airways_Airbus_A321_transcon_2.jpg;jpg;720;722;0.997229916897507;3
Airbus;A321;Meal;Jetblue_Airways_Airbus_A321_transcon_3.jpg;jpg;720;720;1.0;3
Airbus;A321;Meal;TACA_Airlines_Airbus_A321_1.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Meal;TAP_Portugal_Airbus_A321_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A321;Others;American_Airlines_Airbus_A321_new_3.jpg;jpg;720;522;1.3793103448275863;3
Airbus;A321;Others;Austrian_Airlines_Airbus_A321_2.jpg;jpg;720;720;1.0;3
Airbus;A321;Others;Jetblue_Airways_Airbus_A321_transcon_4.jpg;jpg;720;720;1.0;3
Airbus;A321;Others;Thomas_Cook_Airlines_Airbus_A321_2.jpg;jpg;497;960;0.5177083333333333;3
Airbus;A330;Ext;Aeroflot_Russian_Airlines_Airbus_330_200_1.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;AirAsia_X_Airbus_A330-300_2.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A330;Ext;Air_China_Airbus_A330-300_B_4.jpg;jpg;720;722;0.997229916897507;3
Airbus;A330;Ext;Air_France_Airbus_A330-200_International_Long_Haul_3.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Alitalia_Airlines_Airbus_A330_200_1.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Azul_Airlines_Airbus_A330-200_0.jpg;jpg;540;960;0.5625;3
Airbus;A330;Ext;Brussels_Airlines_Airbus_A330_300_0.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Brussels_Airlines_Airbus_A330_300_4.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;China_Eastern_Airbus_A330-200_0.jpg;jpg;636;960;0.6625;3
Airbus;A330;Ext;China_Southern_Airbus_A330-300B_0.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Delta_Airlines_Airbus_A330_200_3L2_new_0.jpg;jpg;720;540;1.3333333333333333;3
Airbus;A330;Ext;Delta_Airlines_Airbus_A330_200_3L2_new_3.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Etihad_Airways_Airbus_A330-300_4.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Eva_Airways_Airbus_A330-200_0.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Eva_Airways_Airbus_A330-300_1.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Fiji_Airways_Airbus_A330-200_0.jpg;jpg;720;960;0.75;3
Airbus;A330;Ext;Fiji_Airways_Airbus_A330-200_4.jpg;jpg;720;538;1.338289962825279;3
